Gene name	Gene stable ID	Gene type
fam20b	ENSLOCG00000010505	protein_coding
maml3	ENSLOCG00000010506	protein_coding
fosab	ENSLOCG00000010507	protein_coding
nr3c1	ENSLOCG00000010508	protein_coding
zgc:152951	ENSLOCG00000010509	protein_coding
pik3r1	ENSLOCG00000010510	protein_coding
hipk1a	ENSLOCG00000010511	protein_coding
steap4	ENSLOCG00000010512	protein_coding
lcp1	ENSLOCG00000010513	protein_coding
mgst2	ENSLOCG00000010514	protein_coding
ralgps2	ENSLOCG00000010515	protein_coding
nek4	ENSLOCG00000010516	protein_coding
fosaa	ENSLOCG00000010517	protein_coding
znf654	ENSLOCG00000010518	protein_coding
setd7	ENSLOCG00000010519	protein_coding
ARHGAP26	ENSLOCG00000010520	protein_coding
sri	ENSLOCG00000010521	protein_coding
spcs1	ENSLOCG00000010522	protein_coding
pou1f1	ENSLOCG00000010523	protein_coding
zgc:113425	ENSLOCG00000010524	protein_coding
	ENSLOCG00000010525	pseudogene
jdp2a	ENSLOCG00000010526	protein_coding
MAST4	ENSLOCG00000010527	protein_coding
angptl1b	ENSLOCG00000010528	protein_coding
zgc:194242	ENSLOCG00000010529	protein_coding
glt8d1	ENSLOCG00000010530	protein_coding
dus3l	ENSLOCG00000010531	protein_coding
bzw1a	ENSLOCG00000010532	protein_coding
batf	ENSLOCG00000010533	protein_coding
zgc:194242	ENSLOCG00000010534	protein_coding
rab33ba	ENSLOCG00000010535	protein_coding
flvcr2b	ENSLOCG00000010536	protein_coding
coa7	ENSLOCG00000010537	protein_coding
	ENSLOCG00000010538	protein_coding
	ENSLOCG00000010539	protein_coding
mlsl	ENSLOCG00000010540	protein_coding
	ENSLOCG00000010541	protein_coding
gnl3	ENSLOCG00000010542	protein_coding
FGF1	ENSLOCG00000010543	protein_coding
chmp2bb	ENSLOCG00000010544	protein_coding
etv7	ENSLOCG00000010545	protein_coding
si:ch1073-82l19.1	ENSLOCG00000010546	protein_coding
srek1	ENSLOCG00000010547	protein_coding
cdk14	ENSLOCG00000010548	protein_coding
naa15b	ENSLOCG00000010549	protein_coding
	ENSLOCG00000010550	protein_coding
ndfip1l	ENSLOCG00000010551	protein_coding
cpb2	ENSLOCG00000010552	protein_coding
ERG28	ENSLOCG00000010553	protein_coding
vgll3	ENSLOCG00000010554	protein_coding
erbin	ENSLOCG00000010555	protein_coding
pbrm1	ENSLOCG00000010556	protein_coding
echdc2	ENSLOCG00000010557	protein_coding
ugt1b5	ENSLOCG00000010558	protein_coding
	ENSLOCG00000010559	protein_coding
trdmt1	ENSLOCG00000010560	protein_coding
zc3h13	ENSLOCG00000010561	protein_coding
traf3ip2l	ENSLOCG00000010562	protein_coding
ttll5	ENSLOCG00000010563	protein_coding
	ENSLOCG00000010564	protein_coding
endou2	ENSLOCG00000010565	protein_coding
rplp2	ENSLOCG00000010566	protein_coding
sgtb	ENSLOCG00000010567	protein_coding
prmt2	ENSLOCG00000010568	protein_coding
vim	ENSLOCG00000010569	protein_coding
fzd1	ENSLOCG00000010570	protein_coding
gnpda1	ENSLOCG00000010571	protein_coding
	ENSLOCG00000010572	protein_coding
	ENSLOCG00000010573	protein_coding
chd1l	ENSLOCG00000010574	protein_coding
smim4	ENSLOCG00000010575	protein_coding
	ENSLOCG00000010576	protein_coding
trappc13	ENSLOCG00000010577	protein_coding
rnf14	ENSLOCG00000010578	protein_coding
cnot11	ENSLOCG00000010579	protein_coding
	ENSLOCG00000010580	protein_coding
elf2b	ENSLOCG00000010581	protein_coding
AKAP9	ENSLOCG00000010582	protein_coding
si:dkey-52j6.3	ENSLOCG00000010583	protein_coding
stab1	ENSLOCG00000010584	protein_coding
slc12a7b	ENSLOCG00000010585	protein_coding
tbx19	ENSLOCG00000010586	protein_coding
desmb	ENSLOCG00000010587	protein_coding
tgfb3	ENSLOCG00000010588	protein_coding
hspa4b	ENSLOCG00000010589	protein_coding
TBC1D8	ENSLOCG00000010590	protein_coding
trim23	ENSLOCG00000010591	protein_coding
tspan2a	ENSLOCG00000010592	protein_coding
nocta	ENSLOCG00000010593	protein_coding
mgst3a	ENSLOCG00000010594	protein_coding
slc7a11	ENSLOCG00000010595	protein_coding
mmachc	ENSLOCG00000010596	protein_coding
sft2d2a	ENSLOCG00000010597	protein_coding
ppwd1	ENSLOCG00000010598	protein_coding
IFT43	ENSLOCG00000010599	protein_coding
pcdh18b	ENSLOCG00000010600	protein_coding
cyp51	ENSLOCG00000010601	protein_coding
	ENSLOCG00000010602	pseudogene
GFOD1	ENSLOCG00000010603	protein_coding
zcchc10	ENSLOCG00000010604	protein_coding
	ENSLOCG00000010605	protein_coding
	ENSLOCG00000010606	protein_coding
tmem45a	ENSLOCG00000010607	protein_coding
	ENSLOCG00000010608	protein_coding
nisch	ENSLOCG00000010609	protein_coding
aff4	ENSLOCG00000010610	protein_coding
adamts6	ENSLOCG00000010611	protein_coding
slc25a55b	ENSLOCG00000010612	protein_coding
LRRD1	ENSLOCG00000010613	protein_coding
pcdh10b	ENSLOCG00000010614	protein_coding
dnpep	ENSLOCG00000010615	protein_coding
	ENSLOCG00000010616	protein_coding
PDCL3	ENSLOCG00000010617	protein_coding
si:ch73-29l19.1	ENSLOCG00000010618	protein_coding
	ENSLOCG00000010619	protein_coding
ipo13	ENSLOCG00000010620	protein_coding
GPATCH2L	ENSLOCG00000010621	protein_coding
krit1	ENSLOCG00000010622	protein_coding
chst10	ENSLOCG00000010623	protein_coding
col15a1b	ENSLOCG00000010624	protein_coding
tomm70a	ENSLOCG00000010625	protein_coding
	ENSLOCG00000010626	protein_coding
uqcrq	ENSLOCG00000010627	protein_coding
tshba	ENSLOCG00000010628	protein_coding
rad18	ENSLOCG00000010629	protein_coding
esrrb	ENSLOCG00000010630	protein_coding
cwc27	ENSLOCG00000010631	protein_coding
si:ch1073-440b2.1	ENSLOCG00000010632	protein_coding
C4orf33	ENSLOCG00000010633	protein_coding
fzr1b	ENSLOCG00000010634	protein_coding
gdf9	ENSLOCG00000010635	protein_coding
ankib1b	ENSLOCG00000010636	protein_coding
ptprnb	ENSLOCG00000010637	protein_coding
tbc1d23	ENSLOCG00000010638	protein_coding
shroom1	ENSLOCG00000010639	protein_coding
	ENSLOCG00000010640	protein_coding
slc5a8l	ENSLOCG00000010641	protein_coding
sclt1	ENSLOCG00000010642	protein_coding
srek1ip1	ENSLOCG00000010643	protein_coding
VASH1	ENSLOCG00000010644	protein_coding
pfas	ENSLOCG00000010645	protein_coding
oxtrl	ENSLOCG00000010646	protein_coding
sowahaa	ENSLOCG00000010647	protein_coding
jade1	ENSLOCG00000010648	protein_coding
angel1	ENSLOCG00000010649	protein_coding
cav3	ENSLOCG00000010650	protein_coding
sept8a	ENSLOCG00000010651	protein_coding
SHISAL2B	ENSLOCG00000010652	protein_coding
dnajb2	ENSLOCG00000010653	protein_coding
gatad1	ENSLOCG00000010654	protein_coding
	ENSLOCG00000010655	protein_coding
reck	ENSLOCG00000010656	protein_coding
lrrc74a	ENSLOCG00000010657	protein_coding
map4k4	ENSLOCG00000010658	protein_coding
nit2	ENSLOCG00000010659	protein_coding
plac8.1	ENSLOCG00000010660	protein_coding
parp3	ENSLOCG00000010661	protein_coding
	ENSLOCG00000010662	protein_coding
	ENSLOCG00000010663	protein_coding
tuba8l3	ENSLOCG00000010664	protein_coding
cops4	ENSLOCG00000010665	protein_coding
asmt2	ENSLOCG00000010666	protein_coding
ccni2	ENSLOCG00000010667	protein_coding
cacna1g	ENSLOCG00000010668	protein_coding
	ENSLOCG00000010669	protein_coding
	ENSLOCG00000010670	protein_coding
si:ch211-173a9.6	ENSLOCG00000010671	protein_coding
rrp9	ENSLOCG00000010672	protein_coding
tgfbr1a	ENSLOCG00000010673	protein_coding
	ENSLOCG00000010674	protein_coding
pex1	ENSLOCG00000010675	protein_coding
	ENSLOCG00000010676	protein_coding
ccng1	ENSLOCG00000010677	protein_coding
rps6kl1	ENSLOCG00000010678	protein_coding
pgrmc2	ENSLOCG00000010679	protein_coding
lin54	ENSLOCG00000010680	protein_coding
tuba8l2	ENSLOCG00000010681	protein_coding
tmem183a	ENSLOCG00000010682	protein_coding
nudcd2	ENSLOCG00000010683	protein_coding
larp1b	ENSLOCG00000010684	protein_coding
	ENSLOCG00000010685	protein_coding
lancl2	ENSLOCG00000010686	protein_coding
dlst	ENSLOCG00000010687	protein_coding
rbm48	ENSLOCG00000010688	protein_coding
ppfia4	ENSLOCG00000010689	protein_coding
gabrg2	ENSLOCG00000010690	protein_coding
	ENSLOCG00000010691	protein_coding
sec31a	ENSLOCG00000010692	protein_coding
grm2b	ENSLOCG00000010693	protein_coding
	ENSLOCG00000010694	protein_coding
mfsd8	ENSLOCG00000010695	protein_coding
vopp1	ENSLOCG00000010696	protein_coding
si:dkey-69o16.5	ENSLOCG00000010697	protein_coding
gabra1	ENSLOCG00000010698	protein_coding
rcan1a	ENSLOCG00000010699	protein_coding
efcab1	ENSLOCG00000010700	protein_coding
prox2	ENSLOCG00000010701	protein_coding
	ENSLOCG00000010702	protein_coding
nbeal1	ENSLOCG00000010703	protein_coding
	ENSLOCG00000010704	protein_coding
TEX264	ENSLOCG00000010705	protein_coding
gabra6a	ENSLOCG00000010706	protein_coding
IL1RL1	ENSLOCG00000010707	protein_coding
mrpl39	ENSLOCG00000010708	protein_coding
	ENSLOCG00000010709	protein_coding
ylpm1	ENSLOCG00000010710	protein_coding
fancd2	ENSLOCG00000010711	protein_coding
SCD5	ENSLOCG00000010712	protein_coding
	ENSLOCG00000010713	protein_coding
abhd18	ENSLOCG00000010714	protein_coding
spata20	ENSLOCG00000010715	protein_coding
	ENSLOCG00000010716	protein_coding
	ENSLOCG00000010717	protein_coding
gabrb2a	ENSLOCG00000010718	protein_coding
STRADB	ENSLOCG00000010719	protein_coding
blvra	ENSLOCG00000010720	protein_coding
tmem150c	ENSLOCG00000010721	protein_coding
myog	ENSLOCG00000010722	protein_coding
trak2	ENSLOCG00000010723	protein_coding
emc3	ENSLOCG00000010724	protein_coding
enoph1	ENSLOCG00000010725	protein_coding
pkd1b	ENSLOCG00000010726	protein_coding
jam2a	ENSLOCG00000010727	protein_coding
fcf1	ENSLOCG00000010728	protein_coding
plk4	ENSLOCG00000010729	protein_coding
rpl37	ENSLOCG00000010730	protein_coding
atp10b	ENSLOCG00000010731	protein_coding
cdk6	ENSLOCG00000010732	protein_coding
adora1a	ENSLOCG00000010733	protein_coding
AREL1	ENSLOCG00000010734	protein_coding
	ENSLOCG00000010735	protein_coding
hnrnpdl	ENSLOCG00000010736	protein_coding
	ENSLOCG00000010737	protein_coding
stk17a	ENSLOCG00000010738	protein_coding
usp4	ENSLOCG00000010739	protein_coding
hepacam2	ENSLOCG00000010740	protein_coding
	ENSLOCG00000010741	protein_coding
	ENSLOCG00000010742	protein_coding
hnrnpd	ENSLOCG00000010743	protein_coding
atp5pd	ENSLOCG00000010744	protein_coding
atp5pf	ENSLOCG00000010745	protein_coding
hecw1b	ENSLOCG00000010746	protein_coding
dclre1b	ENSLOCG00000010747	protein_coding
	ENSLOCG00000010748	protein_coding
LTBP2	ENSLOCG00000010749	protein_coding
FDX1	ENSLOCG00000010750	protein_coding
fbxl3l	ENSLOCG00000010751	protein_coding
	ENSLOCG00000010752	protein_coding
si:ch73-234b20.5	ENSLOCG00000010753	protein_coding
gabpa	ENSLOCG00000010754	protein_coding
kctd2	ENSLOCG00000010755	protein_coding
CASP8	ENSLOCG00000010756	protein_coding
si:ch1073-204b8.1	ENSLOCG00000010757	protein_coding
arhgap20	ENSLOCG00000010758	protein_coding
vps50	ENSLOCG00000010759	protein_coding
yod1	ENSLOCG00000010760	protein_coding
mat2al	ENSLOCG00000010761	protein_coding
gpx1b	ENSLOCG00000010762	protein_coding
pomt2	ENSLOCG00000010763	protein_coding
appb	ENSLOCG00000010764	protein_coding
slc16a5b	ENSLOCG00000010765	protein_coding
sh3pxd2b	ENSLOCG00000010766	protein_coding
hspa4l	ENSLOCG00000010767	protein_coding
	ENSLOCG00000010768	protein_coding
pfkpa	ENSLOCG00000010769	protein_coding
BRK1	ENSLOCG00000010770	protein_coding
ubxn8	ENSLOCG00000010771	protein_coding
	ENSLOCG00000010772	protein_coding
pfkfb2b	ENSLOCG00000010773	protein_coding
rbm5	ENSLOCG00000010774	protein_coding
cyyr1	ENSLOCG00000010775	protein_coding
ppp2cb	ENSLOCG00000010776	protein_coding
armc7	ENSLOCG00000010777	protein_coding
	ENSLOCG00000010778	protein_coding
stk10	ENSLOCG00000010779	protein_coding
cenpj	ENSLOCG00000010780	protein_coding
gstz1	ENSLOCG00000010781	protein_coding
adamts1	ENSLOCG00000010782	protein_coding
acsf2	ENSLOCG00000010783	protein_coding
	ENSLOCG00000010784	protein_coding
pitrm1	ENSLOCG00000010785	protein_coding
slc38a3b	ENSLOCG00000010786	protein_coding
calcr	ENSLOCG00000010787	protein_coding
	ENSLOCG00000010788	protein_coding
parp4	ENSLOCG00000010789	protein_coding
dytn	ENSLOCG00000010790	protein_coding
zgc:163014	ENSLOCG00000010791	protein_coding
wrn	ENSLOCG00000010792	protein_coding
STK32A	ENSLOCG00000010793	protein_coding
RMND5A	ENSLOCG00000010794	protein_coding
tfpi2	ENSLOCG00000010795	protein_coding
	ENSLOCG00000010796	protein_coding
dpysl3	ENSLOCG00000010797	protein_coding
gnai2a	ENSLOCG00000010798	protein_coding
plxdc2	ENSLOCG00000010799	protein_coding
ADAMTS5	ENSLOCG00000010800	protein_coding
rnf103	ENSLOCG00000010801	protein_coding
phtf1	ENSLOCG00000010802	protein_coding
mad2l1	ENSLOCG00000010803	protein_coding
FAM237A	ENSLOCG00000010804	protein_coding
gngt1	ENSLOCG00000010805	protein_coding
chad	ENSLOCG00000010806	protein_coding
adam23a	ENSLOCG00000010807	protein_coding
	ENSLOCG00000010808	protein_coding
malrd1	ENSLOCG00000010809	protein_coding
hs3st3l	ENSLOCG00000010810	protein_coding
zgc:85777	ENSLOCG00000010811	protein_coding
mphosph8	ENSLOCG00000010812	protein_coding
chmp3	ENSLOCG00000010813	protein_coding
SLC26A9	ENSLOCG00000010814	protein_coding
n6amt1	ENSLOCG00000010815	protein_coding
	ENSLOCG00000010816	protein_coding
KDM3A	ENSLOCG00000010817	protein_coding
	ENSLOCG00000010818	protein_coding
jakmip2	ENSLOCG00000010819	protein_coding
ATG2B	ENSLOCG00000010820	protein_coding
bet1	ENSLOCG00000010821	protein_coding
	ENSLOCG00000010822	protein_coding
gart	ENSLOCG00000010823	protein_coding
nrg1	ENSLOCG00000010824	protein_coding
	ENSLOCG00000010825	protein_coding
	ENSLOCG00000010826	protein_coding
	ENSLOCG00000010827	protein_coding
dhrs7ca	ENSLOCG00000010828	protein_coding
uba7	ENSLOCG00000010829	protein_coding
sfxn1	ENSLOCG00000010830	protein_coding
slco2b1	ENSLOCG00000010831	protein_coding
pspc1	ENSLOCG00000010832	protein_coding
gskip	ENSLOCG00000010833	protein_coding
ndufs1	ENSLOCG00000010834	protein_coding
col1a2	ENSLOCG00000010835	protein_coding
fut10	ENSLOCG00000010836	protein_coding
drd1b	ENSLOCG00000010837	protein_coding
	ENSLOCG00000010838	protein_coding
	ENSLOCG00000010839	protein_coding
reep1	ENSLOCG00000010840	protein_coding
traip	ENSLOCG00000010841	protein_coding
zmym2	ENSLOCG00000010842	protein_coding
	ENSLOCG00000010843	protein_coding
psd3l	ENSLOCG00000010844	protein_coding
	ENSLOCG00000010845	protein_coding
MSX2	ENSLOCG00000010846	protein_coding
	ENSLOCG00000010847	protein_coding
mrpl35	ENSLOCG00000010848	protein_coding
	ENSLOCG00000010849	protein_coding
npc2	ENSLOCG00000010850	protein_coding
arl8	ENSLOCG00000010851	protein_coding
ino80db	ENSLOCG00000010852	protein_coding
nsg2	ENSLOCG00000010853	protein_coding
	ENSLOCG00000010854	protein_coding
	ENSLOCG00000010855	protein_coding
camkvb	ENSLOCG00000010856	protein_coding
sh2d4a	ENSLOCG00000010857	protein_coding
immt	ENSLOCG00000010858	protein_coding
	ENSLOCG00000010859	protein_coding
isca2	ENSLOCG00000010860	protein_coding
nhej1	ENSLOCG00000010861	protein_coding
nsun6	ENSLOCG00000010862	protein_coding
cryl1	ENSLOCG00000010863	protein_coding
TENM2	ENSLOCG00000010864	protein_coding
	ENSLOCG00000010865	protein_coding
or108-3	ENSLOCG00000010866	protein_coding
mst1rb	ENSLOCG00000010867	protein_coding
CACNB2	ENSLOCG00000010868	protein_coding
ihhb	ENSLOCG00000010869	protein_coding
syndig1l	ENSLOCG00000010870	protein_coding
ptcd3	ENSLOCG00000010871	protein_coding
	ENSLOCG00000010872	protein_coding
	ENSLOCG00000010873	protein_coding
	ENSLOCG00000010874	protein_coding
ift88	ENSLOCG00000010875	protein_coding
	ENSLOCG00000010876	protein_coding
slc23a3	ENSLOCG00000010877	protein_coding
bsk146	ENSLOCG00000010878	protein_coding
slc38a9	ENSLOCG00000010879	protein_coding
	ENSLOCG00000010880	protein_coding
polr1a	ENSLOCG00000010881	protein_coding
abcd4	ENSLOCG00000010882	protein_coding
	ENSLOCG00000010883	protein_coding
wu:fj29h11	ENSLOCG00000010884	protein_coding
	ENSLOCG00000010885	protein_coding
	ENSLOCG00000010886	protein_coding
ddx4	ENSLOCG00000010887	protein_coding
mon1a	ENSLOCG00000010888	protein_coding
SLC39A12	ENSLOCG00000010889	protein_coding
	ENSLOCG00000010890	protein_coding
casd1	ENSLOCG00000010891	protein_coding
sult2st2	ENSLOCG00000010892	protein_coding
	ENSLOCG00000010893	protein_coding
	ENSLOCG00000010894	protein_coding
eef1akmt1	ENSLOCG00000010895	protein_coding
	ENSLOCG00000010896	protein_coding
	ENSLOCG00000010897	protein_coding
mrc1a	ENSLOCG00000010898	protein_coding
	ENSLOCG00000010899	protein_coding
rbm6	ENSLOCG00000010900	protein_coding
sgce	ENSLOCG00000010901	protein_coding
	ENSLOCG00000010902	protein_coding
	ENSLOCG00000010903	protein_coding
il17d	ENSLOCG00000010904	protein_coding
zgc:123105	ENSLOCG00000010905	protein_coding
si:ch73-281f12.4	ENSLOCG00000010906	protein_coding
ercc3	ENSLOCG00000010907	protein_coding
	ENSLOCG00000010908	protein_coding
	ENSLOCG00000010909	protein_coding
xpo4	ENSLOCG00000010910	protein_coding
sema3fb	ENSLOCG00000010911	protein_coding
st3gal5	ENSLOCG00000010912	protein_coding
	ENSLOCG00000010913	protein_coding
	ENSLOCG00000010914	protein_coding
si:ch211-226m16.3	ENSLOCG00000010915	protein_coding
	ENSLOCG00000010916	protein_coding
ppp1r9a	ENSLOCG00000010917	protein_coding
abcc3	ENSLOCG00000010918	protein_coding
atoh8	ENSLOCG00000010919	protein_coding
adra2da	ENSLOCG00000010920	protein_coding
	ENSLOCG00000010921	pseudogene
	ENSLOCG00000010922	protein_coding
plxna2	ENSLOCG00000010923	protein_coding
lats2	ENSLOCG00000010924	protein_coding
IL6ST	ENSLOCG00000010925	protein_coding
si:dkey-32m20.1	ENSLOCG00000010926	protein_coding
	ENSLOCG00000010927	protein_coding
lin52	ENSLOCG00000010928	protein_coding
map3k2	ENSLOCG00000010929	protein_coding
stam	ENSLOCG00000010930	protein_coding
sap18	ENSLOCG00000010931	protein_coding
pon1	ENSLOCG00000010932	protein_coding
fgfrl1a	ENSLOCG00000010933	protein_coding
aldh6a1	ENSLOCG00000010934	protein_coding
ankrd55	ENSLOCG00000010935	protein_coding
stk16	ENSLOCG00000010936	protein_coding
slc34a1a	ENSLOCG00000010937	protein_coding
gnat1	ENSLOCG00000010938	protein_coding
	ENSLOCG00000010939	protein_coding
	ENSLOCG00000010940	protein_coding
	ENSLOCG00000010941	protein_coding
mnx2b	ENSLOCG00000010942	protein_coding
rgs14a	ENSLOCG00000010943	protein_coding
edem1	ENSLOCG00000010944	protein_coding
map3k1	ENSLOCG00000010945	protein_coding
	ENSLOCG00000010946	protein_coding
	ENSLOCG00000010947	protein_coding
si:ch211-255i20.3	ENSLOCG00000010948	protein_coding
si:ch211-243o19.4	ENSLOCG00000010949	protein_coding
	ENSLOCG00000010950	protein_coding
si:ch1073-349o24.2	ENSLOCG00000010951	protein_coding
hcn5	ENSLOCG00000010952	protein_coding
luc7l3	ENSLOCG00000010953	protein_coding
	ENSLOCG00000010954	protein_coding
hacd1	ENSLOCG00000010955	protein_coding
	ENSLOCG00000010956	protein_coding
arl8bb	ENSLOCG00000010957	protein_coding
hmgcs1	ENSLOCG00000010958	protein_coding
asb4	ENSLOCG00000010959	protein_coding
ankrd40	ENSLOCG00000010960	protein_coding
spon2b	ENSLOCG00000010961	protein_coding
bhlhe40	ENSLOCG00000010962	protein_coding
	ENSLOCG00000010963	protein_coding
colec12	ENSLOCG00000010964	protein_coding
arl3l2	ENSLOCG00000010965	protein_coding
pdk4	ENSLOCG00000010966	protein_coding
entpd5b	ENSLOCG00000010967	protein_coding
	ENSLOCG00000010968	protein_coding
tln1	ENSLOCG00000010969	protein_coding
CTBP1	ENSLOCG00000010970	protein_coding
WFIKKN2	ENSLOCG00000010971	protein_coding
	ENSLOCG00000010972	protein_coding
itpr1b	ENSLOCG00000010973	protein_coding
	ENSLOCG00000010974	protein_coding
hsd3b1	ENSLOCG00000010975	protein_coding
	ENSLOCG00000010976	protein_coding
fer1l6	ENSLOCG00000010977	protein_coding
tob1a	ENSLOCG00000010978	protein_coding
mrpl16	ENSLOCG00000010979	protein_coding
	ENSLOCG00000010980	protein_coding
si:rp71-68n21.9	ENSLOCG00000010981	protein_coding
dync1i1	ENSLOCG00000010982	protein_coding
maea	ENSLOCG00000010983	protein_coding
myoz3a	ENSLOCG00000010984	protein_coding
clul1	ENSLOCG00000010985	protein_coding
lrig2	ENSLOCG00000010986	protein_coding
spag9a	ENSLOCG00000010987	protein_coding
clic6	ENSLOCG00000010988	protein_coding
rbm22	ENSLOCG00000010989	protein_coding
runx1	ENSLOCG00000010990	protein_coding
uvssa	ENSLOCG00000010991	protein_coding
slc25a13	ENSLOCG00000010992	protein_coding
hao2	ENSLOCG00000010993	protein_coding
ndst1a	ENSLOCG00000010994	protein_coding
retreg2	ENSLOCG00000010995	protein_coding
magi3b	ENSLOCG00000010996	protein_coding
tyms	ENSLOCG00000010997	protein_coding
coq6	ENSLOCG00000010998	protein_coding
nkx1.2lb	ENSLOCG00000010999	protein_coding
tpm2	ENSLOCG00000011000	protein_coding
rps14	ENSLOCG00000011001	protein_coding
si:ch211-67e16.11	ENSLOCG00000011002	protein_coding
enosf1	ENSLOCG00000011003	protein_coding
sem1	ENSLOCG00000011004	protein_coding
DONSON	ENSLOCG00000011005	protein_coding
fam161b	ENSLOCG00000011006	protein_coding
cd74a	ENSLOCG00000011007	protein_coding
dlx6a	ENSLOCG00000011008	protein_coding
wars2	ENSLOCG00000011009	protein_coding
cnppd1	ENSLOCG00000011010	protein_coding
FAM53A	ENSLOCG00000011011	protein_coding
dlx5a	ENSLOCG00000011012	protein_coding
RSBN1	ENSLOCG00000011013	protein_coding
hexb	ENSLOCG00000011014	protein_coding
znf410	ENSLOCG00000011015	protein_coding
clul1	ENSLOCG00000011016	protein_coding
ccdc142	ENSLOCG00000011017	protein_coding
ttll4	ENSLOCG00000011018	protein_coding
	ENSLOCG00000011019	protein_coding
ptpn22	ENSLOCG00000011020	protein_coding
